timestamp,channel,bufferSize,G,E,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,phi_30,phi_31,phi_32,phi_33,phi_34,phi_35,phi_36,phi_37,phi_38,phi_39,phi_40,phi_41,phi_42,phi_43,phi_44,phi_45,phi_46,phi_47,phi_48,phi_49,phi_50,phi_51,phi_52,phi_53,phi_54,phi_55,phi_56,phi_57,phi_58,phi_59,phi_60,phi_61,phi_62,phi_63,phi_64,phi_65,phi_66,phi_67,phi_68,phi_69,phi_70,phi_71,phi_72,phi_73,phi_74,phi_75,phi_76,phi_77,phi_78,phi_79,phi_80,phi_81,phi_82,phi_83,phi_84,phi_85,phi_86,phi_87,phi_88,phi_89,phi_90,phi_91,phi_92,phi_93,phi_94,phi_95,phi_96,phi_97,phi_98,phi_99,phi_100
841912119979883,0,1024,2.29516066125656e-05,5.2677624609796505e-10,26.062480250244729,26.011249531893686,25.857759339020532,25.602614759803039,25.246821616496351,24.791782489434372,24.23929117271468,23.591525583541603,22.851039153333257,22.020750734715715,21.103933064406597,20.104199827715785,19.025491375930297,17.872059153186949,16.648448894551375,15.359482661884266,14.010239788682748,12.606036809401516,11.152406452778186,9.6550757823919788,8.1199435710559751,6.5530569986739575,4.9605877658640907,3.3488077179587359,1.7240640759200545,0.092754372257769155,-1.5386988088063862,-3.1638731869200156,-4.7763721365527037,-6.369849932977699,-7.9380367933702054,-9.4747636139368296,-10.973986305210074,-12.429809629250304,-13.83651044448702,-15.188560266294525,-16.480647054126479,-17.707696139112844,-18.86489020944806,-19.947688274646751,-20.951843533807793,-21.873420077385056,-22.708808356601509,-23.454739359541957,-24.108297438097551,-24.666931735296156,-25.128466168111014,-25.491107926573996,-25.753454455913012,-25.914498894449608,-25.973633946122657,-25.930654172712529,-25.785756697107324,-25.53954031525128,-25.193003020727371,-24.747537952208937,-24.204927780271078,-23.567337556225315,-22.837306051737428,-22.017735623954039,-21.111880646702506,-20.123334553995548,-19.056015547558829,-17.914151025378644,-16.702260793315482,-15.425139126632599,-14.087835752825759,-12.69563583138803,-11.254039010096244,-9.768737641034809,-8.2455942428743896,-6.6906182988794152,-5.109942482716253,-3.5097984063695713,-1.896491986330695,-0.27637852569946242,1.3441623890723469,2.9587520773713383,4.5610379398213814,6.1447185202610211,7.7035683551591791,9.2314625122132039,10.722400721145904,12.17053100137581,13.57017269327036,14.915838802094729,16.202257566535781,17.424393166788715,18.577465490648226,19.65696887980959,20.658689782669782,21.578723244280269,22.41348816874979,23.159741294286466,23.814589826204042,24.37550267855794,24.840320280617437,25.207262910090563,25.474937520873723,25.642343039081144,25.708874107193964
841912143294939,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841912171716694,0,1024,7.7286681161283443e-06,5.9732310849258851e-11,26.062480329049201,26.011249610539949,25.857759417192735,25.602614837187112,25.246821692781136,24.791782564312832,24.239291245884683,23.591525654706945,22.85103922220506,22.020750801012667,21.103933127856358,20.104199888055547,19.02549143290722,17.872059206559658,16.648448944089623,15.359482707370104,14.010239829910867,12.606036846179707,11.152406484927781,9.6550758097481548,8.1199435934681379,6.5530570160058428,4.9605877779942222,3.348807724780408,1.724064077341511,0.092754368202344381,-1.538698818400251,-3.1638732020986988,-4.7763721573474376,-6.3698499594045916,-7.938036825430248,-9.4747636516159979,-10.973986348479407,-12.429809678066023,-13.836510498790606,-15.188560326012897,-16.480647119172051,-17.707696209383698,-18.864890284828306,-19.947688355006346,-20.951843619003022,-21.873420167258327,-22.708808450982005,-23.454739458245399,-24.108297540926639,-24.666931842040793,-25.128466278548046,-25.491108040468252,-25.753454573016715,-25.914499014502958,-25.973634068854306,-25.930654297839368,-25.78575682433479,-25.539540444274152,-25.193003151229757,-24.747538083864487,-24.204927912743351,-23.5673376891686,-22.837306184796802,-22.017735756765926,-21.111880778895273,-20.123334685189651,-19.056015677368126,-17.914151153410582,-16.702260919171717,-15.425139249909954,-14.087835873116919,-12.695635948282565,-11.254039123181233,-9.7687377498960473,-8.2455943470973452,-6.6906183980502432,-5.1099425764230837,-3.5097984942035949,-1.8964920678874821,-0.27637860058024116,1.3441623212593024,2.9587520170092843,4.5610378872836943,6.1447184759095812,7.7035683193429119,9.2314624852664942,10.722400703386908,12.170530993104961,13.570172694768502,14.915838813621791,16.202257588328592,17.424393199059928,18.577465533584206,19.656968933569068,20.658689847381936,21.578723320043672,22.413488255630305,23.159741392316207,23.814589935379892,24.375502798839918,24.840320411927877,25.207263052312996,25.474937673851397,25.642343202616239,25.708874281047397
841912189971902,0,1024,8.8456747111069457e-06,7.8245961094716939e-11,26.062480367439051,26.011249648848988,25.857759455259355,25.602614874850818,25.246821729882722,24.791782600694962,24.239291281392582,23.591525689188849,22.851039255512134,22.020750833000161,21.103933158382961,20.104199916984552,19.025491460106416,17.872059231901428,16.648448967451365,15.359482728634259,14.010239848965039,12.606036862916952,11.152406499246432,9.6550758215520052,8.1199436026665559,6.553057022513773,4.9605877817320909,3.3488077256742543,1.7240640753229894,0.092754363208698162,-1.5386988264261552,-3.1638732132083707,-4.7763721715867495,-6.3698499768136845,-7.9380368460435786,-9.4747636754622206,-10.973986375581289,-12.429809708440439,-13.836510532448242,-15.188560362958393,-16.480647159403546,-17.707696252892859,-18.864890331599895,-19.9476884050185,-20.951843672226371,-21.873420223656279,-22.708808510510107,-23.454739520851177,-24.108297606549275,-24.666931910610717,-25.128466349987047,-25.491108114688291,-25.753454649920375,-25.914499093982872,-25.973634150792389,-25.930654382107175,-25.785756910793005,-25.539540532771966,-25.193003241604856,-24.747538175942935,-24.204928006339109,-23.56733778408347,-22.837306280820236,-22.017735853675166,-21.111880876455242,-20.123334783152945,-19.056015775475061,-17.914151251389207,-16.702261016738536,-15.425139346769837,-14.087835968963669,-12.695636042799272,-11.254039216040992,-9.7687378407623164,-8.2455944356250157,-6.6906184838863556,-5.1099426592075936,-3.5097985735705195,-1.8964921434659585,-0.27637867199570998,1.344162254383815,2.9587519550518158,4.5610378306219106,6.1447184249192146,7.7035682743962708,9.231462446730637,10.722400671622026,12.170530968462629,13.570172677589699,14.915838804235005,16.202257587048159,17.424393206183844,18.577465549392048,19.656968958320366,20.658689881314064,21.578723363369555,22.413488308536902,23.159741454962436,23.81459000789491,24.375502881320823,24.840320504438516,25.207263154882067,25.474937786470903,25.642343325239981,25.708874413589417
841912221810353,0,1024,1.0400107509575985e-05,1.0816223621073879e-10,26.062480214237816,26.011249495940515,25.857759303228143,25.602614724277846,25.246821581342971,24.791782454755463,24.239291138609673,23.591525550105889,22.851039120657301,22.020750702884008,21.103933033496482,20.104199797796561,19.025491347061902,17.872059125419025,16.648448867922003,15.359482636418724,14.01023976439272,12.606036786283761,11.152406430813754,9.655075761545179,8.1199435512735132,6.5530569798842322,4.960587747976561,3.3488077008633557,1.7240640594868615,0.092754356336660029,-1.5386988243857789,-3.1638732023482565,-4.7763721520403379,-6.3698499487548501,-7.9380368096860323,-9.4747636310586394,-10.973986323422574,-12.429809648854253,-13.836510465797971,-15.188560289641297,-16.480647079849458,-17.707696167561966,-18.864890240980895,-19.947688309626205,-20.951843572599387,-21.873420120354812,-22.708808404113022,-23.454739411953319,-24.108297495758649,-24.666931798545569,-25.128466237272811,-25.491108001954547,-25.753454537797694,-25.914498983099424,-25.973634041771032,-25.930654275562137,-25.785756807326351,-25.539540432971105,-25.193003146038716,-24.747538085159174,-24.204927920861223,-23.5673377044075,-22.837306207412396,-22.017735786968775,-21.111880816848092,-20.123334731005347,-19.056015731107024,-17.914151215078952,-16.702260988720088,-15.425139327231621,-14.087835958046862,-12.695636040596643,-11.254039222596006,-9.768737856068201,-8.2455944596243071,-6.6906185164704324,-5.109942700217001,-3.5097986227949867,-1.8964922006450029,-0.27637873681941011,1.3441621822737881,2.9587518760608646,4.5610377452008732,6.1447183335626923,7.7035681776402658,9.2314623451504918,10.722400565829687,12.170530859103826,13.570172565341032,14.91583868980072,16.20225747115655,17.424393089583749,18.577465432849337,19.656968842613601,20.658689767230847,21.578723251702176,22.413488200078131,23.159741350501371,23.814589908212287,24.375502787185365,24.840320416601742,25.207263074074344,25.474937713397079,25.642343260575014,25.708874357974455
841912238482879,0,1024,8.5372851387561138e-06,7.2885237540425997e-11,26.062480236541266,26.01124951820055,25.857759325358096,25.602614746191392,25.246821602954672,24.791782475980256,24.239291159363557,23.591525570305805,22.851039140221527,22.02075072173178,21.103933051548669,20.104199814974876,19.025491363289419,17.872059140620134,16.648448882022201,15.359482649344628,14.010239776071977,12.606036796645132,11.152406439786848,9.6550757690604296,8.1199435572621681,6.5530569842783475,4.9605877507087337,3.348807701866888,1.7240640586956806,0.092754353685320534,-1.5386988289620682,-3.1638732089135746,-4.776372160657993,-6.3698499594872171,-7.9380368225944284,-9.4747636462032254,-10.973986340861876,-12.429809668645296,-13.836510487995685,-15.188560314298368,-16.480647107015646,-17.707696197284228,-18.864890273302436,-19.94768834458614,-20.951843610232572,-21.873420160690941,-22.708808447175855,-23.454739457760752,-24.108297544321559,-24.666931849867304,-25.12846629134879,-25.491108058771065,-25.753454597331825,-25.914499045318138,-25.973634106630442,-25.930654343006996,-25.785756877289472,-25.539540505372482,-25.193003220785176,-24.747538162144036,-24.204927999963381,-23.567337785491382,-22.837306290327117,-22.017735871548254,-21.111880902910631,-20.123334818353349,-19.056015819526948,-17.914151304341473,-16.702261078579852,-15.425139417427554,-14.0878360483024,-12.695636130620228,-11.254039312081236,-9.7687379446946334,-8.2455945470580634,-6.6906186023650456,-5.1099427842141649,-3.5097987045256813,-1.8964922797305452,-0.27637881287271265,1.3441621096469034,2.9587518072602186,4.5610376806304203,6.1447182736287989,7.7035681227501147,9.2314622957101484,10.722400522242284,12.170530821767498,13.570172534646961,14.915838666130968,16.202257454882023,17.424393081061925,18.577465432421963,19.656968850604706,20.658689783944144,21.578723277419154,22.413488235055784,23.159741394969728,23.814589962372526,24.375502851207532,24.840320490622755,25.207263158196184,25.474937807684835,25.642343365054973,25.708874472632456
841912259670842,0,1024,nan,-3.6108586750644739e-12,26.06248027205498,26.011249553639516,25.857759360573436,25.602614781034752,25.246821637278945,24.791782509640413,24.239291192216523,23.59152560221143,22.851039171042444,22.020750751333836,21.10393307980133,20.104199841751608,19.025491388467589,17.872059164081538,16.64844890365292,15.359482669035501,14.010239793718348,12.606036812147151,11.152406453049609,9.6550757799938349,8.119943565781135,6.5530569903026299,4.9605877541631953,3.348807702681285,1.7240640568048333,0.0927543490290271,-1.5386988364389758,-3.1638732192612333,-4.7763721739214517,-6.3698499757064502,-7.9380368418042115,-9.4747636684331269,-10.973986366136232,-12.429809696982918,-13.836510519409904,-15.188560348796862,-16.480647144600276,-17.707696237950707,-18.86489031704032,-19.947688391378602,-20.951843660055982,-21.873420213514589,-22.708808502962018,-23.454739516463924,-24.108297605888509,-24.666931914236564,-25.128466358450023,-25.491108128525529,-25.753454669651102,-25.914499120104406,-25.97363418377606,-25.930654422393811,-25.785756958788841,-25.539540588845018,-25.193003306080179,-24.747538249099534,-24.204928088405619,-23.56733787523488,-22.83730638117461,-22.01773596329032,-21.111880995325834,-20.123334911208179,-19.056015912576136,-17.914151397327707,-16.702261171234351,-15.425139509470288,-14.087836139442468,-12.695636220556135,-11.254039400501558,-9.7687380312787315,-8.2455946314765338,-6.6906186842807447,-5.1099428632829511,-3.5097987803973711,-1.8964923520500598,-0.2763788812811242,1.3441620455110881,2.9587517477597811,4.5610376261280381,6.1447182244855991,7.7035680793240866,9.2314622583545916,10.722400491304102,12.170530797585473,13.570172517550089,14.915838656436415,16.202257452893445,17.424393087067596,18.57746544669282,19.65696887339233,20.658689815479143,21.578723317908963,22.413488284682884,23.159741453889954,23.814590030713024,24.375502929065238,24.840320578062517,25.207263255249178,25.474937914347024,25.642343481286002,25.708874598353951
841912288560342,0,1024,6.4541791761395194e-05,4.1656428837712997e-09,26.062480412407812,26.011249693709935,25.85775949979762,25.602614918852339,25.246821773134908,24.791782642987069,24.239291322516195,23.59152572893748,22.851039293681868,22.020750869389136,21.10393319279158,20.104199949214824,19.025491489962185,17.872059259187079,16.648448991972412,15.359482750196239,14.010239867373079,12.606036877975262,11.152406510757935,9.655075829317564,8.1199436064846022,6.5530570221799227,4.9605877770385627,3.3488077164097807,1.7240640612723557,0.092754344152741447,-1.5386988507106423,-3.1638732429485374,-4.776372207013484,-6.3698500181612285,-7.9380368935490626,-9.4747637293649607,-10.973986436122026,-12.429809775860315,-13.836510606987687,-15.188560444855611,-16.480647248893327,-17.707696350204809,-18.864890436956429,-19.947688518633058,-20.951843794301308,-21.873420354380478,-22.708808650056465,-23.454739669374561,-24.108297764183224,-24.66693207746534,-25.128466526145779,-25.491108300205404,-25.753454844817899,-25.914499298247588,-25.973634364373325,-25.930654604912441,-25.78575714268694,-25.539540773572721,-25.19300349108147,-24.747538433813258,-24.204928272266894,-23.567338057676761,-22.837306561629305,-22.017736141190515,-21.111881170106173,-20.123335082306696,-19.0560160794358,-17.914151559397435,-16.702261327970845,-15.42513966033915,-14.087836283919675,-12.69563635812929,-11.254039530671646,-9.7687381535611042,-8.2455947454023431,-6.6906187893983562,-5.1099429591593264,-3.5097988666192688,-1.8964924282253703,-0.27637894704019617,1.3441619905142506,2.9587517038462412,4.5610375935927268,6.1447182035961019,7.7035680703195819,9.2314622614446087,10.722400506667546,12.170530825369585,13.570172557869279,14.915838709371625,16.20225751849096,17.424393165338468,18.577465537611857,19.656968976897591,20.658689931471137,21.578723446250311,22.413488425197741,23.159741606363376,23.814590194891142,24.375503104654651,24.840320764730517,25.207263452623447,25.474938122015988,25.64234369879901,25.708874825221482
841912306080352,0,1024,nan,-7.6056272083981102e-11,26.062480342620667,26.011249624060522,25.857759430560968,25.602614850301691,25.24682170554054,24.791782576615052,24.23929125762719,23.591525665785554,22.851039232513244,22.020750810440973,21.103933136290731,20.104199895376762,19.025491438989718,17.872059211269498,16.648448947284209,15.359482708896026,14.010239829602941,12.606036843859584,11.152406480402641,9.6550758028095629,8.1199435838909153,6.5530570035471616,4.9605877623925503,3.3488077057550125,1.7240640545919212,0.092754341407991825,-1.5386988495800689,-3.1638732380246859,-4.7763721983998915,-6.3698500059826841,-7.9380368779511628,-9.474763710513546,-10.973986414202647,-12.429809751077334,-13.836510579563514,-15.188560415029732,-16.480647216921032,-17.707696316356149,-18.864890401514945,-19.94768848189408,-20.95184375657059,-21.873420315973007,-22.708808611294337,-23.454739630585017,-24.108297725697753,-24.666932039616736,-25.128466489266973,-25.491108264627165,-25.75345481086713,-25.914499266245151,-25.973634334632038,-25.930654577735186,-25.785757118364337,-25.539540752381978,-25.193003473283607,-24.747538419651566,-24.204928261965417,-23.567338051438039,-22.837306559632928,-22.017736143591751,-21.11188117703432,-20.123335093863965,-19.056016095695444,-17.914151580403633,-16.702261353736883,-15.425139690847248,-14.087836319119763,-12.695636397939145,-11.254039574976083,-9.7687382022120168,-8.2455947982189404,-6.6906188461670899,-5.10994301963441,-3.5097989305233841,-1.8964924952503504,-0.27637901684800226,1.3441619182903091,2.9587516296001937,4.5610375177443769,6.1447181265893649,7.7035679926205365,9.2314621835394597,10.722400429060523,12.170530748580394,13.570172482430717,14.915838635826963,16.202257447391236,17.424393097239253,18.577465473070937,19.656968916471453,20.658689875711794,21.578723395702639,22.413488380395592,23.159741567827183,23.814590163124038,24.375503080139328,24.840320747926373,25.207263443963143,25.474938121902468,25.642343707602372,25.708874843276522
841912338458650,0,1024,nan,-2.0194359037023456e-10,26.062480396505876,26.01124967783494,25.85775948400315,25.602614903191466,25.246821757659735,24.791782627748571,24.239291307563295,23.591525714316692,22.851039279436826,22.02075085555969,21.103933179413648,20.104199936319223,19.025491477574143,17.872059247326003,16.648448980650425,15.359482739418114,14.010239857135492,12.606036868266047,11.152406501555543,9.6550758205906995,8.1199435981915169,6.5530570142681013,4.9605877694444258,3.3488077090582404,1.7240640540767764,0.09275433701470262,-1.5386988579013097,-3.1638732503137326,-4.7763722146865977,-6.3698500262869571,-7.9380369022829393,-9.4747637388728894,-10.973986446579682,-12.429809787452422,-13.836510619907113,-15.188560459302581,-16.480647265074104,-17.707696368330737,-18.864890457242652,-19.947688541296859,-20.951843819560956,-21.873420382453364,-22.708808681157958,-23.4547397037155,-24.108297801968828,-24.666932118892952,-25.128466571403141,-25.491108349468544,-25.753454898249458,-25.914499355994678,-25.97363442656534,-25.93065467165944,-25.785757214077655,-25.539540849672509,-25.193003571930653,-24.747538519425081,-24.204928362626436,-23.56733815273865,-22.837306661316493,-22.017736245393316,-21.111881278680496,-20.123335195073601,-19.05601619617978,-17.914151679866691,-16.702261451876037,-15.425139787353448,-14.087836413678515,-12.695636490230672,-11.254039664676155,-9.7687382889927914,-8.2455948817494704,-6.6906189261144338,-5.1099430956643568,-3.5097990023014134,-1.8964925624427302,-0.27637907912281495,1.3441618612620347,2.9587515781432825,4.5610374721782883,6.144718087226873,7.7035679597664712,9.2314621574892417,10.722400410098729,12.170530736979462,13.57017247844936,14.915838639708653,16.20225745936277,17.424393117509272,18.577465501828154,19.656968953883538,20.658689921923671,21.578723450834797,22.413488444543127,23.159741641057941,23.814590245477568,24.375503171625414,24.840320848523877,25.207263553618908,25.474938240530122,25.642343835081522,25.708874979451554
841912355173668,0,1024,1.0055039225589275e-05,1.0110381382813896e-10,26.062480345049295,26.011249626477568,25.857759432943233,25.602614852625656,25.246821707782871,24.791782578752372,24.239291259635401,23.591525667640092,22.851039234188743,22.020750811910908,21.103933137527076,20.104199896349552,19.025491439666702,17.872059211616097,16.648448947262494,15.359482708464729,14.010239828716806,12.606036842469138,11.152406478453681,9.6550758002428019,8.1199435806417188,6.5530569995451389,4.9605877575613544,3.3488077000121423,1.7240640478484726,0.092754333568669106,-1.5386988586170331,-3.1638732483674814,-4.7763722101629673,-6.3698500192866323,-7.9380368929222982,-9.4747637272837011,-10.973986432908491,-12.429809771859999,-13.836510602567891,-15.188560440403663,-16.480647244814548,-17.707696346920478,-18.864890434901586,-19.947688518253706,-20.95184379605189,-21.873420358721049,-22.708808657449893,-23.454739680282824,-24.108297779064959,-24.666932096771696,-25.128466550317594,-25.491108329669292,-25.753454879983039,-25.914499339501976,-25.973634412080166,-25.930654659406631,-25.785757204271363,-25.539540842515407,-25.193003567611342,-24.747538518117366,-24.204928364487547,-23.56733815790783,-22.837306669913875,-22.01773625751839,-21.111881294411347,-20.123335214465254,-19.056016219263942,-17.914151706650259,-16.702261482340727,-15.425139821455101,-14.087836451346611,-12.695636531367894,-11.254039709158384,-9.7687383366688589,-8.2455949324413833,-6.6906189796175672,-5.1099431517479159,-3.5097990607089264,-1.8964926228928221,-0.27637914131009539,1.3441617976659384,2.9587515134885125,4.56103740683543,6.1447180215854491,7.7035678942332275,9.2314620924864474,10.722400346062207,12.170530674356559,13.570172417696801,14.91583858129014,16.202257403746753,17.424393065166402,18.577465453228754,19.656968909494974,20.658689882207796,21.578723416244955,22.413488415521737,23.159741618033632,23.814590228862141,24.375503161811565,24.84032084588215,25.207263558495121,25.474938253242843,25.642343855919218,25.708875008670553
841912375664239,0,1024,nan,-2.0800903578334235e-10,26.062480366414249,26.011249647799541,25.857759454136279,25.602614873604537,25.24682172846272,24.79178259904932,24.239291279466592,23.591525686924015,22.85103925284513,22.020750829860802,21.103933154693365,20.104199912656735,19.025491455040836,17.872059225984952,16.648448960555594,15.359482720613309,14.010239839653879,12.606036852129332,11.152406486773318,9.6550758071598519,8.1199435860956584,6.5530570034770896,4.9605877599139765,3.3488077007295671,1.7240640468763899,0.092754330854261074,-1.5386988631250471,-3.1638732547188111,-4.7763722184057258,-6.3698500294671812,-7.9380369050852551,-9.4747637414717421,-10.973986449162226,-12.42980979021781,-13.836510623065692,-15.188560463074717,-16.480647269689147,-17.707696374025804,-18.864890464261077,-19.947688549887065,-20.951843829974695,-21.873420394944112,-22.708808695978952,-23.454739721118479,-24.108297822201529,-24.666932142197414,-25.128466598013631,-25.491108379609944,-25.753454932134485,-25.914499393822247,-25.973634468518707,-25.930654717903604,-25.785757264757475,-25.539540904910979,-25.193003631826613,-24.747538584051675,-24.204928432028897,-23.567338226932925,-22.837306740287652,-22.017736329093836,-21.111881367029287,-20.123335287954319,-19.056016293440482,-17.91415178131836,-16.702261557292232,-15.425139896470029,-14.087836526192989,-12.69563660580239,-11.254039782926581,-9.7687384095057013,-8.2455950040718271,-6.6906190497571476,-5.1099432201034531,-3.5097991269794866,-1.8964926867704854,-0.27637920248100978,1.3441617395204879,2.9587514586909562,4.561037355710666,6.144717974459514,7.7035678514319361,9.2314620543339512,10.72240031287944,12.170530646459637,13.57017239539547,14.915838564886069,16.202257393531728,17.424393061420815,18.577465456219649,19.656968919474217,20.658689899410415,21.578723440887607,22.413488447800322,23.159741658122023,23.814590276910344,24.375503217944193,24.840320910196557,25.207263631059917,25.474938334096507,25.642343945068884,25.708875106090293
841912405177005,0,1024,nan,-4.4681627782382434e-09,26.062480253391879,26.011249534991443,25.857759341970176,25.602614762505524,25.246821618851801,24.791782491341333,24.239291174068846,23.591525584234262,22.851039153250074,22.020750733734555,21.103933062395409,20.10419982453055,19.025491371412496,17.872059147161419,16.648448886823321,15.359482652237027,14.010239776875162,12.606036795165407,11.152406435816157,9.6550757623749135,8.1199435476211814,6.5530569714233016,4.960587734362317,3.3488076817322914,1.7240640344560936,0.09275432500358749,-1.5386988624435209,-3.1638732475725884,-4.7763722048922359,-6.3698500097135726,-7.9380368792478766,-9.4747637097356456,-10.973986411740475,-12.429809747350593,-13.836510575019366,-15.188560410140646,-16.480647212182653,-17.707696312284373,-18.864890398643468,-19.947688480771124,-20.951843757755793,-21.873420320033581,-22.708808618801807,-23.454739642111502,-24.108297741811349,-24.666932060878072,-25.128466516224645,-25.491108297813582,-25.753454850793847,-25.914499313398885,-25.97363438946984,-25.930654640680363,-25.785757189802002,-25.539540832654392,-25.193003562686535,-24.747538518429842,-24.204928370309165,-23.567338169479108,-22.837306687441039,-22.017736281171576,-21.111881324322347,-20.123335250725816,-19.056016261923762,-17.914151755715583,-16.702261537773079,-15.425139883170239,-14.087836519213399,-12.695636605208055,-11.254039788745912,-9.7687384217298803,-8.245595022654495,-6.6906190746141627,-5.1099432511129059,-3.509799163981886,-1.8964927295691332,-0.27637925084261711,1.34416168586505,2.958751400045649,4.5610372924131006,6.144717906879591,7.7035677799702116,9.2314619794200468,10.722400234969953,12.170530566036195,13.570172312962228,14.915838480967661,16.202257308670443,17.424392976173923,18.577465371156702,19.656968835174126,20.658689816458452,21.578723359871997,22.413488369309707,23.159741582741741,23.814590205219378,24.375503150511662,24.840320847578969,25.207263573797434,25.474938282709925,25.642343900056293,25.708875067924239
841912422123937,0,1024,nan,-1.5419853712353218e-10,26.062480270361238,26.011249551926291,25.857759358801687,25.602614779165044,25.246821635271367,24.791782507453462,24.239291189807112,23.591525599533014,22.851039168044792,22.02075074796176,21.103933075992686,20.10419983743699,19.025491383568205,17.872059158507721,16.648448897302838,15.359482661793498,14.010239785453464,12.606036802711687,11.152406442277481,9.6550757676994969,8.1199435517582028,6.5530569743228835,4.9605877359755128,3.3488076820110759,1.7240640333532542,0.092754322472842765,-1.5386988664475809,-3.1638732530944562,-4.7763722119754499,-6.3698500184006228,-7.9380368895801343,-9.4747637217532379,-10.973986425482201,-12.429809762853653,-13.836510592319209,-15.188560429270899,-16.480647233174604,-17.707696335166972,-18.864890423442795,-19.947688507510243,-20.951843786454361,-21.873420350707406,-22.708808651462611,-23.454739676766415,-24.108297778462358,-24.666932099521961,-25.12846655685226,-25.491108340409369,-25.75345489533554,-25.914499359856958,-25.973634437807174,-25.93065469085154,-25.785757241753313,-25.539540886323049,-25.193003618000258,-24.747538575306876,-24.204928428657475,-23.567338229196352,-22.837306748414321,-22.017736343277086,-21.111881387425246,-20.123335314680038,-19.056016326572031,-17.914151820889479,-16.70226160329295,-15.425139948845203,-14.087836584841819,-12.695636670577644,-11.25403985363393,-9.7687384859038762,-8.2455950858724467,-6.6906191366252461,-5.1099433116580606,-3.509799222794562,-1.8964927863760364,-0.27637930536464012,1.3441616339118834,2.9587513509491612,4.561037246463866,6.1447178643697251,7.7035677411922112,9.231461944665373,10.722400204527792,12.170530540191901,13.570172291996032,14.915838465152998,16.202257298272496,17.424392971448043,18.577465372346897,19.656968842511187,20.658689830158597,21.578723380135262,22.413488396318215,23.159741616657946,23.814590246185031,24.375503198645948,24.840320902976881,25.207263636528726,25.474938352817478,25.642343977555132,25.708875152800026
841912455184853,0,1024,5.1069999796428417e-06,2.6081448792071986e-11,26.062480316553685,26.011249598028382,25.857759404632759,25.602614824545693,25.246821680023611,24.791782551401461,24.239291232777799,23.591525641356707,22.851039208555459,22.020750786997613,21.103933113396835,20.104199873057475,19.025491417258497,17.872059190127366,16.64844892671729,15.359482688874783,14.010239810080371,12.606036824769776,11.152406461659593,9.6550757843057688,8.1199435654961878,6.5530569851078138,4.9605877437303061,3.3488076866665106,1.724064034848015,0.09275432075354488,-1.5386988714262801,-3.1638732613698544,-4.776372223576745,-6.369850033348901,-7.9380369078883852,-9.4747637434262746,-10.973986450516733,-12.429809791238199,-13.836510624034187,-15.188560464288535,-16.480647271459006,-17.707696376674146,-18.864890468120358,-19.947688555297926,-20.95184383728353,-21.873420404501225,-22.70880870813615,-23.454739736226419,-24.108297840607406,-24.666932164242375,-25.128466624030047,-25.49110840991834,-25.753454967041293,-25.914499433616815,-25.973634513470216,-25.930654768258574,-25.785757320737194,-25.539540966708262,-25.193003699603562,-24.747538657936943,-24.20492851211516,-23.567338313274949,-22.837306832899717,-22.017736427947717,-21.111881472052634,-20.123335399028843,-19.05601641040067,-17.914151903950163,-16.702261685332083,-15.425140029604195,-14.08783666405707,-12.695636747981325,-11.254039928954711,-9.7687385588671756,-8.2455951562014409,-6.6906192040414059,-5.1099433758819899,-3.5097992835467329,-1.8964928433778063,-0.27637935833902755,1.3441615852391722,2.9587513068487543,4.5610372072016814,6.1447178302058827,7.7035677123799315,9.2314619214498048,10.722400187144867,12.170530528867143,13.570172286943308,14.915838466573243,16.202257306352685,17.424392986359731,18.577465394245035,19.656968871532836,20.658689866421959,21.578723423738236,22.413488447337258,23.15974167514721,23.814590312174783,24.375503272142122,24.840320983959643,25.20726372495184,25.474938448607329,25.642344080609909,25.708875262989292
841912471786563,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
